Year,App,Taxon,Class,Order,Family,Genus,Importer,Exporter,Condition,Purpose,Source
2016,II,Pionites melanocephalus,Aves,Psittaciformes,Psittacidae,Pionites,United States of America,Canada,live,Personal,Born in captivity
2016,II,Pionites melanocephalus,Aves,Psittaciformes,Psittacidae,Pionites,United States of America,Guyana,feathers,Commercial,Wild
2016,II,Pionites melanocephalus,Aves,Psittaciformes,Psittacidae,Pionites,United States of America,Guyana,specimens,Commercial,Wild
2016,II,Pionites melanocephalus,Aves,Psittaciformes,Psittacidae,Pionites,United States of America,Hong Kong,live,Personal,Born in captivity
2016,II,Pionites melanocephalus,Aves,Psittaciformes,Psittacidae,Pionites,United States of America,Suriname,feathers,Commercial,Wild
2016,II,Pionites melanocephalus,Aves,Psittaciformes,Psittacidae,Pionites,Uzbekistan,Suriname,live,Commercial,Wild
2016,II,Pionus chalcopterus,Aves,Psittaciformes,Psittacidae,Pionus,United Arab Emirates,Austria,live,Commercial,Bred in captivity
2016,II,Pionus chalcopterus,Aves,Psittaciformes,Psittacidae,Pionus,Switzerland,France,live,Breeding in captivity,Born in captivity
2016,II,Pionus chalcopterus,Aves,Psittaciformes,Psittacidae,Pionus,Hong Kong,Czech Republic,live,Commercial,Bred in captivity
2016,II,Pionus chalcopterus,Aves,Psittaciformes,Psittacidae,Pionus,South Korea,Netherlands,live,Commercial,Bred in captivity
2016,II,Pionus chalcopterus,Aves,Psittaciformes,Psittacidae,Pionus,Oman,South Africa,live,Commercial,Bred in captivity
2016,II,Pionus chalcopterus,Aves,Psittaciformes,Psittacidae,Pionus,Qatar,South Africa,live,Commercial,Bred in captivity
2016,II,Pionus chalcopterus,Aves,Psittaciformes,Psittacidae,Pionus,Taiwan,Belgium,live,Commercial,Bred in captivity
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Indonesia,Oman,live,Commercial,Wild
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Japan,Guyana,live,Commercial,Wild
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Japan,Philippines,live,Commercial,Bred in captivity
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Libya,Guyana,live,Commercial,Wild
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Oman,Suriname,live,Commercial,Wild
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Philippines,Guyana,live,Breeding in captivity,Wild
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Philippines,Guyana,live,Commercial,Wild
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Pakistan,Guyana,live,Commercial,Wild
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Singapore,Guyana,live,Commercial,Wild
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Thailand,Guyana,live,Commercial,Wild
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Taiwan,Singapore,live,Commercial,Bred in captivity
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,Taiwan,Singapore,live,Commercial,Born in captivity
2016,II,Pionus fuscus,Aves,Psittaciformes,Psittacidae,Pionus,United States of America,Guyana,feathers,Commercial,Wild
2016,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,Bahrain,United States of America,live,Personal,Born in captivity
2016,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,Brazil,Argentina,specimens,Scientific,Wild
2016,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,Switzerland,France,live,Personal,Bred in captivity
2016,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,United Kingdom of Great Britain and Northern Ireland,Guernsey,live,Zoo,Bred in captivity
2016,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,Japan,Belgium,live,Commercial,Bred in captivity
2016,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,Japan,Singapore,live,Commercial,Bred in captivity
2016,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,South Korea,Spain,live,Commercial,Bred in captivity
2016,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,South Africa,Italy,live,Personal,Bred in captivity
2016,II,Pionus maximiliani,Aves,Psittaciformes,Psittacidae,Pionus,South Africa,Zambia,live,Personal,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Switzerland,Germany,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,China,Guyana,live,Breeding in captivity,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,China,Guyana,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,China,Suriname,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Spain,United States of America,live,Personal,Born in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Hong Kong,Czech Republic,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Hong Kong,Singapore,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Indonesia,Oman,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Jamaica,Guyana,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Japan,Belgium,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Japan,Philippines,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Japan,Singapore,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,South Korea,Spain,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,South Korea,Netherlands,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,South Korea,Philippines,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Libya,Guyana,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Netherlands,Singapore,specimens,Scientific,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Oman,Suriname,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Oman,South Africa,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Panama,Netherlands,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Philippines,Guyana,live,Breeding in captivity,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Philippines,Guyana,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Pakistan,Guyana,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Singapore,Guyana,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Thailand,Guyana,live,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Taiwan,Netherlands,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Taiwan,Singapore,live,Commercial,Bred in captivity
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,United States of America,Guyana,feathers,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,United States of America,Guyana,specimens,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,United States of America,Guyana,specimens,Scientific,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,United States of America,Guyana,specimens,Commercial,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,United States of America,Panama,live,Personal,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,United States of America,Peru,specimens,Scientific,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,United States of America,Peru,specimens,Scientific,Wild
2016,II,Pionus menstruus,Aves,Psittaciformes,Psittacidae,Pionus,Unknown,Germany,live,Personal,Bred in captivity
2016,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,Netherlands Antilles,Belgium,live,Commercial,Bred in captivity
2016,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,Japan,Belgium,live,Commercial,Bred in captivity
2016,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,South Korea,Spain,live,Commercial,Bred in captivity
2016,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,South Korea,Netherlands,live,Commercial,Bred in captivity
2016,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,Kuwait,Spain,live,Commercial,Bred in captivity
2016,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,Singapore,Netherlands,live,Commercial,Bred in captivity
2016,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,Vietnam,Singapore,live,Personal,Bred in captivity
2016,II,Pionus senilis,Aves,Psittaciformes,Psittacidae,Pionus,South Africa,Italy,live,Personal,Bred in captivity
2016,II,Platycercus spp.,Aves,Psittaciformes,Psittacidae,Platycercus,United Arab Emirates,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,United Arab Emirates,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,United Arab Emirates,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Argentina,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Bangladesh,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Bahrain,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Brazil,Germany,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Brazil,Portugal,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Canada,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Chile,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Chile,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Egypt,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Iran,Kuwait,live,Personal,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Japan,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,South Korea,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Kuwait,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Lebanon,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Mexico,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Norway,Denmark,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Oman,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Pakistan,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Pakistan,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Qatar,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Qatar,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Thailand,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Turkey,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,Taiwan,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,United States of America,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus adscitus,Aves,Psittaciformes,Psittacidae,Platycercus,South Africa,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,United Arab Emirates,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,Argentina,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,Bangladesh,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,Guatemala,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,Israel,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,Israel,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,Lebanon,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus caledonicus,Aves,Psittaciformes,Psittacidae,Platycercus,Mexico,Spain,live,Commercial,Born in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,United Arab Emirates,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,United Arab Emirates,Italy,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,United Arab Emirates,Italy,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,United Arab Emirates,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Netherlands Antilles,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Angola,Portugal,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Argentina,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Aruba,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Barbados,United Kingdom of Great Britain and Northern Ireland,live,Personal,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Barbados,United Kingdom of Great Britain and Northern Ireland,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Bangladesh,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Bangladesh,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Bahrain,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Brazil,Portugal,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Canada,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Chile,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Chile,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Curaçao,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Egypt,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Guatemala,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Guatemala,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Iran,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Iran,Kuwait,live,Personal,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Iran,Kuwait,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Jordan,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Japan,Australia,feathers,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Japan,Belgium,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,North Korea,Kuwait,live,Zoo,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,South Korea,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,South Korea,Netherlands,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Kuwait,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Lebanon,Czech Republic,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Lebanon,Italy,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Mexico,Spain,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Mexico,Spain,live,Commercial,Born in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Malaysia,Italy,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Malaysia,Italy,live,Commercial,Bred in captivity
2016,II,Platycercus elegans,Aves,Psittaciformes,Psittacidae,Platycercus,Norway,Denmark,live,Commercial,Bred in captivity
